array_index,pair_key,donor_smiles,acceptor_smiles,PCE,n_source_records,PCE_min,PCE_max,aggregation_rule,donor_scaffold,acceptor_scaffold,pair_scaffold_key
608,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CC)CCCC)=C(C4=CC5=C(S4)C(C(C6=CC=C(C=C6)CCCCCC)(C7=CC8=C9C(C(C=C%10)=CC=C%10CCCCCC)(C%11=CC=C(C=C%11)CCCCCC)C%12=C8SC%13=C%12SC(C%14=C(CC(CC)CCCC)C=C(/C=C%15C(C(C=CC=C%16)=C%16C\%15=C(C#N)\C#N)=O)S%14)=C%13)C(C=C%17)=CC=C%17CCCCCC)=C(C7=C9)S5)S3,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CC)CCCC)=C(C4=CC5=C(S4)C(C(C6=CC=C(C=C6)CCCCCC)(C7=CC8=C9C(C(C=C%10)=CC=C%10CCCCCC)(C%11=CC=C(C=C%11)CCCCCC)C%12=C8SC%13=C%12SC(C%14=C(CC(CC)CCCC)C=C(/C=C%15C(C(C=CC=C%16)=C%16C\%15=C(C#N)\C#N)=O)S%14)=C%13)C(C=C%17)=CC=C%17CCCCCC)=C(C7=C9)S5)S3,6.33,1,6.33,6.33,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2ccc(-c3cc4sc5c(c4s3)C(c3ccccc3)(c3ccccc3)c3cc4c(cc3-5)C(c3ccccc3)(c3ccccc3)c3c-4sc4cc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)sc34)s2)C(=O)c2ccccc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2ccc(-c3cc4sc5c(c4s3)C(c3ccccc3)(c3ccccc3)c3cc4c(cc3-5)C(c3ccccc3)(c3ccccc3)c3c-4sc4cc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)sc34)s2)C(=O)c2ccccc21
609,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CCCC)CC)=C(S3)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=C(CC(CC)CCCC)C=C(/C=C%14C(C%15=CC=CC=C%15C\%14=C(C#N)\C#N)=O)S%13)S%10)C=C85)S4,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CCCC)CC)=C(S3)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=C(CC(CC)CCCC)C=C(/C=C%14C(C%15=CC=CC=C%15C\%14=C(C#N)\C#N)=O)S%13)S%10)C=C85)S4,7.3,1,7.3,7.3,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21
610,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C\C3=CC4=C(S3)C(OCC)=C5C(N(C(CC)CCCC)C6=C7C8=NSN=C8C9=C6N(C(CC)CCCC)C%10=C9SC%11=C%10C(OCC)=C%12SC(/C=C%13C(C%14=CC=CC=C%14C/%13=C(C#N)/C#N)=O)=CC%12=C%11OCC)=C7SC5=C4OCC,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C\C3=CC4=C(S3)C(OCC)=C5C(N(C(CC)CCCC)C6=C7C8=NSN=C8C9=C6N(C(CC)CCCC)C%10=C9SC%11=C%10C(OCC)=C%12SC(/C=C%13C(C%14=CC=CC=C%14C/%13=C(C#N)/C#N)=O)=CC%12=C%11OCC)=C7SC5=C4OCC,6.29,1,6.29,6.29,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2cc3cc4sc5c([nH]c6c7[nH]c8c9cc%10sc(C=C%11C(=C)c%12ccccc%12C%11=O)cc%10cc9sc8c7c7nsnc7c65)c4cc3s2)C(=O)c2ccccc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2cc3cc4sc5c([nH]c6c7[nH]c8c9cc%10sc(C=C%11C(=C)c%12ccccc%12C%11=O)cc%10cc9sc8c7c7nsnc7c65)c4cc3s2)C(=O)c2ccccc21
611,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CSC=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CC(CCCCCC)CCCC)C=C7)C8=CC=C(CC(CCCC)CCCCCC)C=C8)C9=C(C=C%10C%11=C(C=C(S%11)/C=C%12C(C%13=CSC=C%13C\%12=C(C#N)/C#N)=O)C(C%14=CC=C(CC(CCCCCC)CCCC)C=C%14)(C%15=CC=C(CC(CCCC)CCCCCC)C=C%15)C%10=C9)S6,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CSC=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CC(CCCCCC)CCCC)C=C7)C8=CC=C(CC(CCCC)CCCCCC)C=C8)C9=C(C=C%10C%11=C(C=C(S%11)/C=C%12C(C%13=CSC=C%13C\%12=C(C#N)/C#N)=O)C(C%14=CC=C(CC(CCCCCC)CCCC)C=C%14)(C%15=CC=C(CC(CCCC)CCCCCC)C=C%15)C%10=C9)S6,11.25,1,11.25,11.25,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2cc3c(s2)-c2cc4sc5cc6c(cc5c4cc2C3(c2ccccc2)c2ccccc2)C(c2ccccc2)(c2ccccc2)c2cc(C=C3C(=C)c4cscc4C3=O)sc2-6)C(=O)c2cscc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2cc3c(s2)-c2cc4sc5cc6c(cc5c4cc2C3(c2ccccc2)c2ccccc2)C(c2ccccc2)(c2ccccc2)c2cc(C=C3C(=C)c4cscc4C3=O)sc2-6)C(=O)c2cscc21
612,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C(C=C4C5(C6=CC=C(C=C6)CCCCCCCC)C7=CC=C(CCCCCCCC)C=C7)=C8C=C4C9=C5C%10=C(C=C(S%10)/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)S9)=C%13C8(C%14=CC=C(C=C%14)CCCCCCCC)C%15=CC=C(CCCCCCCC)C=C%15)=C%13S3,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C(C=C4C5(C6=CC=C(C=C6)CCCCCCCC)C7=CC=C(CCCCCCCC)C=C7)=C8C=C4C9=C5C%10=C(C=C(S%10)/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)S9)=C%13C8(C%14=CC=C(C=C%14)CCCCCCCC)C%15=CC=C(CCCCCCCC)C=C%15)=C%13S3,10.74,2,10.51,10.74,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2cscc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2cscc21
613,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C4=C5C6=C(C7=C(N6CC(CC)CCCC)C8=C(C=C(S8)/C=C9C(C%10=CSC=C%10C\9=C(C#N)\C#N)=O)S7)C%11=NN(N=C4%11)CC(CC)CCCC)=C%12N5CC(CCCC)CC)=C%12S3,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C4=C5C6=C(C7=C(N6CC(CC)CCCC)C8=C(C=C(S8)/C=C9C(C%10=CSC=C%10C\9=C(C#N)\C#N)=O)S7)C%11=NN(N=C4%11)CC(CC)CCCC)=C%12N5CC(CCCC)CC)=C%12S3,13.4,1,13.4,13.4,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10cscc%10C9=O)cc8sc7c6c6n[nH]nc6c54)c3s2)C(=O)c2cscc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10cscc%10C9=O)cc8sc7c6c6n[nH]nc6c54)c3s2)C(=O)c2cscc21
614,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CSC(C4=CC5=C(C(C=C6C(C7=CC=C(C=C7)CCCCCC)(C8=CC=C(C=C8)CCCCCC)C9=C(SC(C%10=C(OCCCCCCCC)C(/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)=CS%10)=C9)C6=C%13)=C%13C5(C(C=C%14)=CC=C%14CCCCCC)C(C=C%15)=CC=C%15CCCCCC)S4)=C3OCCCCCCCC,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CSC(C4=CC5=C(C(C=C6C(C7=CC=C(C=C7)CCCCCC)(C8=CC=C(C=C8)CCCCCC)C9=C(SC(C%10=C(OCCCCCCCC)C(/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)=CS%10)=C9)C6=C%13)=C%13C5(C(C=C%14)=CC=C%14CCCCCC)C(C=C%15)=CC=C%15CCCCCC)S4)=C3OCCCCCCCC,9.51,1,9.51,9.51,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2csc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4cc(C=C6C(=C)c7cscc7C6=O)cs4)cc3C5(c3ccccc3)c3ccccc3)c2)C(=O)c2cscc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2csc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4cc(C=C6C(=C)c7cscc7C6=O)cs4)cc3C5(c3ccccc3)c3ccccc3)c2)C(=O)c2cscc21
615,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C(N(C1=O)CC(CCCCCCCC)CCCCCCCCCC)C2=C3C1=CC(C4=CC=C(S4)C5=CC=C(C)S5)=C(C(N(C6=O)CC(CCCCCCCCCC)CCCCCCCC)=O)C3=C6C=C2C,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C(N(C1=O)CC(CCCCCCCC)CCCCCCCCCC)C2=C3C1=CC(C4=CC=C(S4)C5=CC=C(C)S5)=C(C(N(C6=O)CC(CCCCCCCCCC)CCCCCCCC)=O)C3=C6C=C2C,10.7,1,10.7,10.7,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,O=C1NC(=O)c2cc(-c3ccc(-c4cccs4)s3)c3c4c(ccc1c24)C(=O)NC3=O,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||O=C1NC(=O)c2cc(-c3ccc(-c4cccs4)s3)c3c4c(ccc1c24)C(=O)NC3=O
616,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C1C(/C(C2=C1C=CC=C2)=C(C#N)/C#N)=C\C3=CC=C(S3)C4=CC=C(S4)C5=CC=C6C(C(CC(CCCC)CC)(C7=C6SC(C8=CC=C(S8)/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)CC(CCCC)CC)=C5,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)/C#N)=C\C3=CC=C(S3)C4=CC=C(S4)C5=CC=C6C(C(CC(CCCC)CC)(C7=C6SC(C8=CC=C(S8)/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)CC(CCCC)CC)=C5,8.0,1,8.0,8.0,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2ccc(-c3ccc(-c4ccc5c(c4)Cc4cc(-c6ccc(C=C7C(=C)c8ccccc8C7=O)s6)sc4-5)s3)s2)C(=O)c2ccccc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2ccc(-c3ccc(-c4ccc5c(c4)Cc4cc(-c6ccc(C=C7C(=C)c8ccccc8C7=O)s6)sc4-5)s3)s2)C(=O)c2ccccc21
617,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C1C(/C(C2=C1C=CC=C2)=C(C#N)\C#N)=C\C3=CC(OCC(CCCC)CC)=C(C4=CC(C(C5=CC(C6=C7C=C(C8=C(C=C(/C=C(C9=O)/C(C%10=C9C=CC=C%10)=C(C#N)\C#N)S8)OCC(CCCC)CC)S6)=C(C7(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C%135)(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S4)S3,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)\C#N)=C\C3=CC(OCC(CCCC)CC)=C(C4=CC(C(C5=CC(C6=C7C=C(C8=C(C=C(/C=C(C9=O)/C(C%10=C9C=CC=C%10)=C(C#N)\C#N)S8)OCC(CCCC)CC)S6)=C(C7(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C%135)(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S4)S3,8.79,2,3.38,8.79,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccccc3)c3ccccc3)-c3sc(-c4ccc(C=C6C(=C)c7ccccc7C6=O)s4)cc3C5(c3ccccc3)c3ccccc3)s2)C(=O)c2ccccc21
618,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C1C(/C(C2=CC=CC=C21)=C(C#N)/C#N)=C/C3=CC(SC(C4=CC(C5(CCCCCCCC)CCCCCCCC)=C(C6=C5C7=C(C=C(/C=C8C(C9=CC=CC=C9C/8=C(C#N)/C#N)=O)S7)S6)C=C4%10)=C%11C%10(CCCCCCCC)CCCCCCCC)=C%11S3,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C1C(/C(C2=CC=CC=C21)=C(C#N)/C#N)=C/C3=CC(SC(C4=CC(C5(CCCCCCCC)CCCCCCCC)=C(C6=C5C7=C(C=C(/C=C8C(C9=CC=CC=C9C/8=C(C#N)/C#N)=O)S7)S6)C=C4%10)=C%11C%10(CCCCCCCC)CCCCCCCC)=C%11S3,12.41,1,12.41,12.41,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2cc3sc4c(c3s2)Cc2cc3c(cc2-4)Cc2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2cc3sc4c(c3s2)Cc2cc3c(cc2-4)Cc2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
619,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10||O=C1C(/C(C2=CSC=C21)=C(C#N)\C#N)=C\C3=CC4=C(C(C=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C(SC9=C8SC(/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)/C#N)=O)=C9)C5=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S3,O=C(C1=C(CCC(CCCC)CC)SC(CCC(CC)CCCC)=C1C2=O)C(C2=C(C3)C(C4)=CC=C4C5=CC6=C(C(C7=CC=C(CCC(CCCC)CC)S7)=C8C=CSC8=C6C9=CC=C(CCC(CCCC)CC)S9)S5)=C3C%10=CC=CS%10,O=C1C(/C(C2=CSC=C21)=C(C#N)\C#N)=C\C3=CC4=C(C(C=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C(SC9=C8SC(/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)/C#N)=O)=C9)C5=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S3,9.2,1,9.2,9.2,maximum,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc3cc(C=C5C(=C)c6cscc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2cscc21,O=C1C2=C(C3=CC=C(c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)C3)CC(c3cccs3)=C2C(=O)c2cscc21||C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc3cc(C=C5C(=C)c6cscc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2cscc21
