query_source,query_index,nearest_other_source_index,donor_similarity,acceptor_similarity,paired_similarity
Gao,515,223,0.1489361673593521,0.18518517911434174,0.16706067323684692
Gao,516,480,0.1834862381219864,0.14606741070747375,0.16477683186531067
Gao,517,223,0.15306122601032257,0.18518517911434174,0.16912320256233215
Gao,518,637,0.17424242198467255,0.14606741070747375,0.16015490889549255
Gao,519,409,0.1785714328289032,0.1666666716337204,0.1726190447807312
Gao,520,694,0.2649572789669037,0.14606741070747375,0.20551234483718872
Gao,521,666,0.48235294222831726,0.14444445073604584,0.31339868903160095
Gao,522,253,0.1666666716337204,0.14606741070747375,0.15636703372001648
Gao,523,253,0.16949152946472168,0.14606741070747375,0.15777947008609772
Gao,524,480,0.1465517282485962,0.14606741070747375,0.14630956947803497
Gao,525,547,0.13008129596710205,0.1666666716337204,0.14837399125099182
Gao,526,223,0.09090909361839294,0.18518517911434174,0.13804712891578674
Gao,527,223,0.1756756752729416,0.18518517911434174,0.18043042719364166
Gao,528,327,0.5744680762290955,0.14606741070747375,0.3602677583694458
Gao,529,327,0.5625,0.14606741070747375,0.3542836904525757
Gao,530,22,0.692307710647583,0.11999999731779099,0.4061538577079773
Gao,531,22,0.692307710647583,0.07692307978868484,0.38461539149284363
Gao,532,678,0.6973684430122375,0.604938268661499,0.6511533260345459
Gao,533,656,0.3669724762439728,1.0,0.6834862232208252
Gao,534,307,0.27272728085517883,0.7777777910232544,0.5252525210380554
