representation,representation_hash,group_size,n_inhouse,n_gao,cross_source,pce_min,pce_max,pce_range,pce_mean,pce_sd,array_indices,sources
legacy_truncated_sequence,15cf52e456acacfb4c3bd7ac271e1814fb18dac5b89c80a3cc74fd56dad955d2,2,2,0,False,8.260000228881836,9.289999961853027,1.0299997329711914,8.774999618530273,0.7283198237419128,407;487,in-house;in-house
legacy_truncated_sequence,1e36190890eba7c0e188275c10c7ac47164c3f30fd31498eb936f33a00429b03,5,5,0,False,9.75,11.119999885559082,1.369999885559082,10.288000106811523,0.5272284746170044,225;293;339;340;360,in-house;in-house;in-house;in-house;in-house
legacy_truncated_sequence,224fdf9582811e4c66604a5a21305c80c3dd0129eb7bcc219ff492cbcfbf76f1,2,2,0,False,6.0,7.300000190734863,1.3000001907348633,6.650000095367432,0.9192389845848083,552;612,in-house;in-house
legacy_truncated_sequence,28637e448c04e46259c5b0ad9c4b6def7346f4a3b8d2b5a13a3d3759ec108315,2,2,0,False,5.019999980926514,11.260000228881836,6.240000247955322,8.140000343322754,4.412346363067627,212;643,in-house;in-house
legacy_truncated_sequence,2bdaa99a462a51b0a66d05843a94413a1357b81192d97d2df681d7f6b90c9ec5,2,0,2,False,1.5499999523162842,3.5199999809265137,1.9700000286102295,2.5349998474121094,1.3930003643035889,722;723,Gao;Gao
legacy_truncated_sequence,32009831a6351f02a68cb2910a7b563f3286ef21e8c7d5ed69cae15ab5884891,2,2,0,False,5.670000076293945,9.1899995803833,3.5199995040893555,7.429999828338623,2.489015579223633,419;620,in-house;in-house
legacy_truncated_sequence,3c605f372a9c5ab3687b664418536d261ce83b237d3e28ffdcaf6d813fc003ce,2,0,2,False,4.300000190734863,9.199999809265137,4.899999618530273,6.75,3.464823007583618,727;1246,Gao;Gao
legacy_truncated_sequence,4541aa1ec168b0be53cb6da61dbd04bcac532194e16cee8552d1785f22b885bd,2,0,2,False,4.019999980926514,4.21999979019165,0.19999980926513672,4.119999885559082,0.14142122864723206,1037;1038,Gao;Gao
legacy_truncated_sequence,4a438bbf8f06b20c3c4071fc35700375fe00e523d4604b8032978bd882d8bb59,2,0,2,False,2.509999990463257,2.869999885559082,0.3599998950958252,2.690000057220459,0.25455838441848755,869;871,Gao;Gao
legacy_truncated_sequence,4b210cb77cd34f5fab88cccba999c877ae7d5c71a1d7c666ac12384dbcff512f,2,2,0,False,10.199999809265137,12.800000190734863,2.6000003814697266,11.5,1.8384779691696167,102;321,in-house;in-house
legacy_truncated_sequence,54fcf8fd95f29fc4d0298bfc0a88eca554e31133afefb218f1621d1f77119605,2,0,2,False,5.0,6.699999809265137,1.6999998092651367,5.849999904632568,1.2020814418792725,1203;1204,Gao;Gao
legacy_truncated_sequence,5fda9dd99ba5c1ce977c0448f9e163abda9b2ddc72eb619dac0f2cce9701c073,2,2,0,False,10.819999694824219,12.069999694824219,1.25,11.444999694824219,0.8838834762573242,161;251,in-house;in-house
legacy_truncated_sequence,636259ed9d24a104bfd8bed5bf66964bf3f31698e58c11b90f3d01d0491f48e2,2,0,2,False,1.5399999618530273,1.9500000476837158,0.4100000858306885,1.7450000047683716,0.2899138331413269,874;875,Gao;Gao
legacy_truncated_sequence,6a880976122b2dc1c3a7b505862167de16befdfc8252c55986ae9ef40266fab6,3,3,0,False,15.300000190734863,16.399999618530273,1.0999994277954102,15.766666412353516,0.5686237215995789,8;20;23,in-house;in-house;in-house
legacy_truncated_sequence,6ebea4e21d3ddd14fe6e878ff6d9fc825d248cab25914b43a1726d147efd4e59,2,2,0,False,13.149999618530273,13.180000305175781,0.030000686645507812,13.164999961853027,0.02121368981897831,79;81,in-house;in-house
legacy_truncated_sequence,6fa52ad23f02418a1de925a527ce9c6f9b6e8a0924f695022696285e9742492a,2,0,2,False,0.5899999737739563,0.699999988079071,0.11000001430511475,0.6449999809265137,0.07778175175189972,1186;1188,Gao;Gao
legacy_truncated_sequence,7f44e0c45ab15af5d1b9785b4d8678c5a59cbfa052b6c19ce1b90a0e09163535,2,0,2,False,2.259999990463257,5.070000171661377,2.81000018119812,3.6649999618530273,1.9869701862335205,922;923,Gao;Gao
legacy_truncated_sequence,89c92d509b8bc32c2d8a69b89ad27e9323f93422c1108c849f7993b4188d5f2f,2,2,0,False,7.559999942779541,10.8100004196167,3.250000476837158,9.1850004196167,2.2980973720550537,252;525,in-house;in-house
legacy_truncated_sequence,8c714217657af4e94df7868667b948af2ed2dc2e0268afcba9998343250da00c,2,2,0,False,1.899999976158142,3.9000000953674316,2.0,2.9000000953674316,1.4142136573791504,673;706,in-house;in-house
legacy_truncated_sequence,8f50659c093320729574874aef90861803fef2910fd9d1bb266e01f391732009,2,0,2,False,2.4800000190734863,3.5999999046325684,1.119999885559082,3.0399999618530273,0.7919595241546631,1071;1072,Gao;Gao
legacy_truncated_sequence,90ab22e3374b2fba6ce6b44bb659d949d1337b2f4446191e097ef4ca0d88075c,2,2,0,False,9.539999961853027,10.5600004196167,1.0200004577636719,10.050000190734863,0.7212492823600769,280;381,in-house;in-house
legacy_truncated_sequence,933636bd76cf7b923af2cacbbb7506ff11426d1b14da0b564722ca7279ccae89,2,2,0,False,11.199999809265137,12.40999984741211,1.2100000381469727,11.805000305175781,0.8555992245674133,128;216,in-house;in-house
legacy_truncated_sequence,963b7b4d6fd6e7127c71f82eace906f7357d14eb83084636dce95bc94fd4314f,2,0,2,False,2.0,5.599999904632568,3.5999999046325684,3.799999952316284,2.5455844402313232,1003;1004,Gao;Gao
legacy_truncated_sequence,a223e3492703b719838449ec09d0cb7c5103935b343929af8b406de54feee754,3,0,3,False,3.0899999141693115,6.21999979019165,3.129999876022339,5.039999485015869,1.7011466026306152,842;1159;1160,Gao;Gao;Gao
legacy_truncated_sequence,ab84c31626b608004af7a39b9a2ccc7ad1bdfe58df4f284ab12960daf1096b0a,2,0,2,False,4.010000228881836,4.019999980926514,0.009999752044677734,4.015000343322754,0.0070708924904465675,956;982,Gao;Gao
legacy_truncated_sequence,b4441be4c2c17a6cac8f792841d44c7353b718d3e8deced57915ddb018672fa3,2,2,0,False,10.600000381469727,13.279999732971191,2.679999351501465,11.940000534057617,1.8950457572937012,68;276,in-house;in-house
legacy_truncated_sequence,bc7196134951070106793c839fde42fb7832843e4e8ae1a5a0f77a3983359a70,2,0,2,False,0.4699999988079071,0.800000011920929,0.33000001311302185,0.6349999904632568,0.23334525525569916,844;845,Gao;Gao
legacy_truncated_sequence,bdf416a30abb5e0648c943431d21011dfa80e4326f286f48ce0e13a1899e8b6e,2,2,0,False,4.820000171661377,8.130000114440918,3.309999942779541,6.475000381469727,2.3405234813690186,497;647,in-house;in-house
legacy_truncated_sequence,bf8eeec9716aaf7c05f41a39bba9dc802c12b02f492f80174249d69afb8369f5,2,0,2,False,7.139999866485596,8.5600004196167,1.4200005531311035,7.850000381469727,1.0040919780731201,884;885,Gao;Gao
legacy_truncated_sequence,c2d3f08546c7c299bf4e61db1b9e5671e74810ffbb7419b7ef89f20916c1fda1,2,0,2,False,2.0999999046325684,2.700000047683716,0.6000001430511475,2.4000000953674316,0.42426416277885437,718;719,Gao;Gao
legacy_truncated_sequence,ccadeab06fe0d22661c54cf46f26ab11bac8ab9ae86b5968982b866f28f40ae8,4,4,0,False,12.529999732971191,13.949999809265137,1.4200000762939453,13.229999542236328,0.5800575017929077,41;71;77;117,in-house;in-house;in-house;in-house
legacy_truncated_sequence,cdf05379e710714135a660125bba7ffd7342168f37e250c7fb8bc9299e1f43c7,4,0,4,False,2.0899999141693115,6.900000095367432,4.810000419616699,4.65749979019165,2.357009172439575,726;936;937;938,Gao;Gao;Gao;Gao
legacy_truncated_sequence,d09319fd46d4041b09c36364276ed27df628e78196f527c61176b382ed50ca16,3,0,3,False,2.690000057220459,4.559999942779541,1.869999885559082,3.4633331298828125,0.9760292768478394,1005;1007;1009,Gao;Gao;Gao
legacy_truncated_sequence,d54ee48652720333d9482fdbb6663cfcda59efa379f5c9172be2d4d4f88ce7bd,2,2,0,False,9.739999771118164,12.029999732971191,2.2899999618530273,10.885000228881836,1.6192744970321655,165;361,in-house;in-house
legacy_truncated_sequence,dde96b481487fb8ccb9f3ddcf54d87fd36fcba3367bce75a4d63aa07d011987c,2,2,0,False,12.619999885559082,12.789999961853027,0.1700000762939453,12.704999923706055,0.12020820379257202,104;112,in-house;in-house
legacy_truncated_sequence,e417f90a4523cd42af975b774ceb0fc14a1b4c219bfa30a59e1cbcaad1c0896f,2,2,0,False,11.1899995803833,11.819999694824219,0.630000114440918,11.504999160766602,0.44547736644744873,175;219,in-house;in-house
legacy_truncated_sequence,e4a7eb49f2cef95e537d0aa64325072adb41f2cc23305f645b4d61dc8df7bf6f,3,3,0,False,15.649999618530273,16.3700008392334,0.720001220703125,16.06333351135254,0.37166348099708557,10;13;19,in-house;in-house;in-house
legacy_truncated_sequence,ecc17bfcc47bd3721f3f4df6b8e0ab02efd80bdc3d7e6cb188e9d92d7079ff63,2,2,0,False,9.300000190734863,12.100000381469727,2.8000001907348633,10.700000762939453,1.9798991680145264,154;403,in-house;in-house
legacy_truncated_sequence,ee38e10e92ff96979cb608d0b433468921ea25baf243b0e3165f3d8219871599,2,0,2,False,1.9800000190734863,2.0299999713897705,0.04999995231628418,2.005000114440918,0.035355307161808014,804;805,Gao;Gao
legacy_truncated_sequence,eeb28bc6b5c5640fc6f77282cef6f91289585096665858014ba28b6609467572,3,0,3,False,0.800000011920929,3.700000047683716,2.9000000953674316,2.0,1.5132745504379272,817;818;819,Gao;Gao;Gao
legacy_truncated_sequence,eeb3677cfd8ca7a6b1d71edae89be917b2bf48629ee42946ff1bd76688c3ac02,2,0,2,False,6.5,7.630000114440918,1.130000114440918,7.065000057220459,0.7990307807922363,851;994,Gao;Gao
legacy_truncated_sequence,ef5286a8e5b062f9310c0393b91e66fa56afeb0b7c335463eb7343a420c1ad5d,2,2,0,False,14.399999618530273,17.459999084472656,3.059999465942383,15.929999351501465,2.1637463569641113,2;34,in-house;in-house
legacy_truncated_sequence,f392a33f43ef35d60e2189892b0bb2e377102b3cdb62961f7f37b57cd5f653a3,2,2,0,False,12.050000190734863,12.300000190734863,0.25,12.175000190734863,0.1767766922712326,135;164,in-house;in-house
legacy_truncated_sequence,f5fb165034d30071600d7fec16b09813a5aa8fcc19d4573c3e36f063c228879f,2,0,2,False,5.039999961853027,6.039999961853027,1.0,5.539999961853027,0.7071067690849304,1040;1041,Gao;Gao
role_aware_truncated_sequence,04aadc213b7bc50b11a865ef0d356e8d79017db2726b499f18b3e4565b2bbc74,2,2,0,False,5.019999980926514,11.260000228881836,6.240000247955322,8.140000343322754,4.412346363067627,212;643,in-house;in-house
role_aware_truncated_sequence,08199214f3fc77a88e37db655bc66b2a14a7b03703d609d7b3ac53d2637a6e7f,2,2,0,False,7.559999942779541,10.8100004196167,3.250000476837158,9.1850004196167,2.2980973720550537,252;525,in-house;in-house
role_aware_truncated_sequence,0d73f7074413951eb9803af133f16b075ecbd4413725d52d7662db0a24d38f2d,2,0,2,False,2.509999990463257,2.869999885559082,0.3599998950958252,2.690000057220459,0.25455838441848755,869;871,Gao;Gao
role_aware_truncated_sequence,1327b5a3b4eeffce25d4cd14a0f14c892598159b3346a3bdbfab678ee91d356d,2,2,0,False,9.539999961853027,10.5600004196167,1.0200004577636719,10.050000190734863,0.7212492823600769,280;381,in-house;in-house
role_aware_truncated_sequence,17165216c0e0a0502487bfc02d3e9d7fce6ef55c484b3f10df5a3fbac449859d,2,2,0,False,6.0,7.300000190734863,1.3000001907348633,6.650000095367432,0.9192389845848083,552;612,in-house;in-house
role_aware_truncated_sequence,1a1c3dbff251758cf264a0a4fccb444df72a8f4b5ad83dbc1dfb3547140f8adc,3,3,0,False,15.649999618530273,16.3700008392334,0.720001220703125,16.06333351135254,0.37166348099708557,10;13;19,in-house;in-house;in-house
role_aware_truncated_sequence,1eb3da2beac615b39f25e3dfddb79a0b121f57a96d0d744f2738ba193411733f,2,0,2,False,0.5899999737739563,0.699999988079071,0.11000001430511475,0.6449999809265137,0.07778175175189972,1186;1188,Gao;Gao
role_aware_truncated_sequence,21dbce05cc4c37297a77239175630beee17579749b12c60d59373610bafa1107,2,2,0,False,9.300000190734863,12.100000381469727,2.8000001907348633,10.700000762939453,1.9798991680145264,154;403,in-house;in-house
role_aware_truncated_sequence,2283d48efc24f46be334c4003c04d667bb8968c374856759ca2993886588650f,2,2,0,False,11.1899995803833,11.819999694824219,0.630000114440918,11.504999160766602,0.44547736644744873,175;219,in-house;in-house
role_aware_truncated_sequence,2755386c9f74015ebef924cd6f95c8bfe4edce53df5e26812ec6b6346cd6f4db,2,0,2,False,2.259999990463257,5.070000171661377,2.81000018119812,3.6649999618530273,1.9869701862335205,922;923,Gao;Gao
role_aware_truncated_sequence,29565d825266e6210677dd1b33391988f8f0cc4590f527eb2db7953308a0b9f9,2,0,2,False,6.5,7.630000114440918,1.130000114440918,7.065000057220459,0.7990307807922363,851;994,Gao;Gao
role_aware_truncated_sequence,2af2930fcca3cdbe8b60e5d2c85a8b9b38a3d640afa97a33047bf3a6783daf1f,2,0,2,False,4.010000228881836,4.019999980926514,0.009999752044677734,4.015000343322754,0.0070708924904465675,956;982,Gao;Gao
role_aware_truncated_sequence,2b53a9c00cef3923b9161a6c0bec47672e3d10fd6401a0194f20b0af76efc17d,2,0,2,False,5.0,6.699999809265137,1.6999998092651367,5.849999904632568,1.2020814418792725,1203;1204,Gao;Gao
role_aware_truncated_sequence,2e51c7bb495b7fd4da8f7349ba3a8916466d26ffcc5c6fdc81953977b30f1f58,2,2,0,False,10.819999694824219,12.069999694824219,1.25,11.444999694824219,0.8838834762573242,161;251,in-house;in-house
role_aware_truncated_sequence,2fc9e7c556a7209c51bffadc1c931a1985ad082594c146e4807cf0f82c17c86f,2,0,2,False,2.0,5.599999904632568,3.5999999046325684,3.799999952316284,2.5455844402313232,1003;1004,Gao;Gao
role_aware_truncated_sequence,3eb208b0111f96299489ddeb8a56e794b90dfc797f8d36e88ee6abf511a0c8d7,2,0,2,False,4.019999980926514,4.21999979019165,0.19999980926513672,4.119999885559082,0.14142122864723206,1037;1038,Gao;Gao
role_aware_truncated_sequence,4a49993e99cf73bd0b6b87efb3bce026b4400c5ec011d9f500e4b2d22c88bd9b,2,2,0,False,7.510000228881836,14.029999732971191,6.5199995040893555,10.770000457763672,4.610335826873779,38;530,in-house;in-house
role_aware_truncated_sequence,4b8b6a0bab80ad94a1b746e9547cb5572b474b615c7f864620f8da8c8d34ac4a,2,2,0,False,9.739999771118164,12.029999732971191,2.2899999618530273,10.885000228881836,1.6192744970321655,165;361,in-house;in-house
role_aware_truncated_sequence,4ca5d461659561c72a4cc6204f53c152bcca5a6aa0c2c05117fa49c49be80822,3,0,3,False,0.800000011920929,3.700000047683716,2.9000000953674316,2.0,1.5132745504379272,817;818;819,Gao;Gao;Gao
role_aware_truncated_sequence,54aef9fc78b1f7c9ddc794faa913acd7c5592adb94dd8d9a82c49ff3f9bd1ed2,2,0,2,False,7.139999866485596,8.5600004196167,1.4200005531311035,7.850000381469727,1.0040919780731201,884;885,Gao;Gao
role_aware_truncated_sequence,58a9713ec5a8bf3f4a64be3aeb272583a88880c25c8f1f7e4c3934a07f549636,2,0,2,False,1.5499999523162842,3.5199999809265137,1.9700000286102295,2.5349998474121094,1.3930003643035889,722;723,Gao;Gao
role_aware_truncated_sequence,5ad363a06bd7e8f73a385118c2b74d44545fa7d327409c5c1eca796d7487b0e8,2,2,0,False,12.050000190734863,12.300000190734863,0.25,12.175000190734863,0.1767766922712326,135;164,in-house;in-house
role_aware_truncated_sequence,5c37dffc4fe0f3b8868a18da62157a8f560e460764a63395347f50253b35663a,2,0,2,False,1.5399999618530273,1.9500000476837158,0.4100000858306885,1.7450000047683716,0.2899138331413269,874;875,Gao;Gao
role_aware_truncated_sequence,5d7523c961ac25f3f2a98774a4f8734f5c7532d8cc652e1e459b3b758d430bd7,2,2,0,False,13.149999618530273,13.180000305175781,0.030000686645507812,13.164999961853027,0.02121368981897831,79;81,in-house;in-house
role_aware_truncated_sequence,79e42a8eb5e9574f8c288cd151d700a23a39711b44d680b97b0ebbd6adfc9762,2,2,0,False,12.619999885559082,12.789999961853027,0.1700000762939453,12.704999923706055,0.12020820379257202,104;112,in-house;in-house
role_aware_truncated_sequence,7de2f922f7bf3fc40af78adfc935fa05cd30577855405d82236cc71c573cf43b,2,2,0,False,5.670000076293945,9.1899995803833,3.5199995040893555,7.429999828338623,2.489015579223633,419;620,in-house;in-house
role_aware_truncated_sequence,83f3b84e123803396d65a98e096bce1fb8188a813b61de328cc8fcdb8ca578fc,2,0,2,False,5.039999961853027,6.039999961853027,1.0,5.539999961853027,0.7071067690849304,1040;1041,Gao;Gao
role_aware_truncated_sequence,8b1574aa815a0e8871419fb9c94c23e58f627372fbf109f57229b7ca94c5c1fc,2,2,0,False,4.820000171661377,8.130000114440918,3.309999942779541,6.475000381469727,2.3405234813690186,497;647,in-house;in-house
role_aware_truncated_sequence,9131e771b4990d8487a117cd30eeb66b3a74d091518154d30236083dd58d0a31,2,2,0,False,10.600000381469727,13.279999732971191,2.679999351501465,11.940000534057617,1.8950457572937012,68;276,in-house;in-house
role_aware_truncated_sequence,97e001f840015da66161c01434b73a15bfcaef6ae9dba5491141af98822635a4,2,2,0,False,8.260000228881836,9.289999961853027,1.0299997329711914,8.774999618530273,0.7283198237419128,407;487,in-house;in-house
role_aware_truncated_sequence,9cc88e8a5c237c668c5ad1982dcf122c14e09cf9496dc76388c2f736cf7c0255,3,0,3,False,3.0899999141693115,6.21999979019165,3.129999876022339,5.039999485015869,1.7011466026306152,842;1159;1160,Gao;Gao;Gao
role_aware_truncated_sequence,a56d979b76c94ed42315ae18c581a5374c16de6cbe583ea555f3e1d31442b424,2,0,2,False,4.300000190734863,9.199999809265137,4.899999618530273,6.75,3.464823007583618,727;1246,Gao;Gao
role_aware_truncated_sequence,a8884b12f5499c21b9fd68eaa0ebf762a9a202e66cebf4a4261e213686750507,2,2,0,False,9.329999923706055,9.329999923706055,0.0,9.329999923706055,0.0,399;401,in-house;in-house
role_aware_truncated_sequence,a8ee33ea373740a21952ce2e9768009105da7288ff612c7bc6ed82e2b659fc5a,2,2,0,False,1.899999976158142,3.9000000953674316,2.0,2.9000000953674316,1.4142136573791504,673;706,in-house;in-house
role_aware_truncated_sequence,aa3a08954e3adc26aeb3580f019b4671934da681dfd29f7c44bdf85d1cabd597,2,2,0,False,2.380000114440918,5.510000228881836,3.130000114440918,3.945000171661377,2.2132441997528076,627;700,in-house;in-house
role_aware_truncated_sequence,b6c3b90ef2ab17dd3432e05f6c9702e8fb940c6ad50a7ce8519700fb582ac68c,2,0,2,False,1.9800000190734863,2.0299999713897705,0.04999995231628418,2.005000114440918,0.035355307161808014,804;805,Gao;Gao
role_aware_truncated_sequence,b8263ae601b90b00e6b6b8b63a2d6a59754a73a3afc214c5a76e3639e4faae29,5,5,0,False,9.75,11.119999885559082,1.369999885559082,10.288000106811523,0.5272284746170044,225;293;339;340;360,in-house;in-house;in-house;in-house;in-house
role_aware_truncated_sequence,c5c702be24382e1ea9c6e53002a45538ab565f9d25ad3f1be48c943ffbe14d17,3,0,3,False,2.690000057220459,4.559999942779541,1.869999885559082,3.4633331298828125,0.9760292768478394,1005;1007;1009,Gao;Gao;Gao
role_aware_truncated_sequence,cbf0f12d5ec0c3cb2d107a991a82bf9dbbcd62a7c76f6730cd02747073721746,4,4,0,False,12.529999732971191,13.949999809265137,1.4200000762939453,13.229999542236328,0.5800575017929077,41;71;77;117,in-house;in-house;in-house;in-house
role_aware_truncated_sequence,cc7124019f3b0e8febbf3c72829b707d117b6f90543805d2bbb891445e3294ad,4,0,4,False,2.0899999141693115,6.900000095367432,4.810000419616699,4.65749979019165,2.357009172439575,726;936;937;938,Gao;Gao;Gao;Gao
role_aware_truncated_sequence,d3a06412d0c230bd754b81b9acadcfb42ba809b8762e111069496ce7c71b6968,3,0,3,False,2.990000009536743,4.989999771118164,1.999999761581421,3.7733333110809326,1.0680979490280151,1006;1008;1010,Gao;Gao;Gao
role_aware_truncated_sequence,d585d1dc116c48a193d30eaf0c7f10c9d1ebc78c1cefd449dfa94163f9cc3f9d,2,0,2,False,0.4699999988079071,0.800000011920929,0.33000001311302185,0.6349999904632568,0.23334525525569916,844;845,Gao;Gao
role_aware_truncated_sequence,e0f78589b4d54979baeeca807f6bdd933cf7e233ad32b8a64ed9dfd7905fbe2c,2,2,0,False,10.199999809265137,12.800000190734863,2.6000003814697266,11.5,1.8384779691696167,102;321,in-house;in-house
role_aware_truncated_sequence,e16bddcd14bd9d04c9df94ac4d850efa3ef544af67f5f960838e1a8a250c6db5,2,2,0,False,7.150000095367432,9.170000076293945,2.0199999809265137,8.15999984741211,1.4283556938171387,420;558,in-house;in-house
role_aware_truncated_sequence,e21faff6ee5b9ca50e5e7deabaafe9fa1ce00e43471a215f2c170f928e8c498f,2,2,0,False,11.199999809265137,12.40999984741211,1.2100000381469727,11.805000305175781,0.8555992245674133,128;216,in-house;in-house
role_aware_truncated_sequence,e5164183b1571995ce3edce2f1f096e53c9c66338197ab4c547c863e54e06457,2,0,2,False,2.4800000190734863,3.5999999046325684,1.119999885559082,3.0399999618530273,0.7919595241546631,1071;1072,Gao;Gao
role_aware_truncated_sequence,ecf7dc51cb5cc4d0976a13e798329f97938bb79656a504afd41012dd3a2364de,3,3,0,False,15.300000190734863,16.399999618530273,1.0999994277954102,15.766666412353516,0.5686237215995789,8;20;23,in-house;in-house;in-house
role_aware_truncated_sequence,ee9b2a65d76c8646ab1771681b4249d45b487aa4dd813d4414e91f7270303de8,2,2,0,False,14.399999618530273,17.459999084472656,3.059999465942383,15.929999351501465,2.1637463569641113,2;34,in-house;in-house
role_aware_truncated_sequence,fde94584fb4768a1861a1b0212c2183e94554b333b42e437f479e5f6cd9a8f13,2,0,2,False,2.0999999046325684,2.700000047683716,0.6000001430511475,2.4000000953674316,0.42426416277885437,718;719,Gao;Gao
