Acceptor,SMILES
A_347,CCCCCC[Si]1(CCCCCC)C2=C(C=C3[Si](CCCCCC)(CCCCCC)C4=C(SC(/C=C5C(C(C=CC=C6)=C6C/5=C(C#N)/C#N)=O)=C4)C3=C2)C(S7)=C1C=C7/C=C(C(C8=C9C=CC=C8)=O)\C9=C(C#N)\C#N
A_348,n1(c(=O)/c(=C/c2c3c(c(cc2)c2sc4c(c2)C(c2c4cc4c(c2)c2c(C4(c4ccc(cc4)CCCCCC)c4ccc(cc4)CCCCCC)cc(s2)c2ccc(c4c2nsn4)/C=c/2\sc(=C(C#N)C#N)n(c2=O)CC)(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)nsn3)/sc1=C(C#N)C#N)CC
A_349,O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C(C=C5)=CC=C5CCCCCC)C(C=C6)=CC=C6CCCCCC)=C(C(SC7=C8)=C4C7=CC9=C8C%10=C(C(SC(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)/C#N)=C%13)=C%13C%10(C(C=C%14)=CC=C%14CCCCCC)C%15=CC=C(C=C%15)CCCCCC)S9)S3
A_350,c1cc2c(cc1)C(=O)/C(=C\c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3c(s1)cc1c(c3)sc3c1C(c1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N
A_351,O=C(C1=C(C=C(F)C=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C=C(C=C(C(C5=CC=C(C=C5)CCCCCC)(C6=C7SC(/C=C8C(C9=C(C=C(F)C=C9)C\8=C(C#N)\C#N)=O)=C6)C%10=CC=C(C=C%10)CCCCCC)C7=C%11)C%11=C%12)=C%12C4(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C3
A_352,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)/C#N)=C\C3=CC=C(S3)C4=CC=C(S4)C5=CC=C6C(C(CC(CCCC)CC)(C7=C6SC(C8=CC=C(S8)/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)CC(CCCC)CC)=C5
A_353,CCC(CC)(O1)C2=CC(C3=C(OC4(CC)CC)C=C(C5=C6C=C(C(OCCCCCCCC)=O)SC6=C(/C=C7/C(C(C=C(F)C(F)=C8)=C8C7=O)=C(C#N)/C#N)S5)S3)=C4C=C2C(S9)=C1C=C9C(SC(/C=C%10C(C%11=C(C/%10=C(C#N)\C#N)C=C(F)C(F)=C%11)=O)=C%12S%13)=C%12C=C%13C(OCCCCCCCC)=O
A_354,O=C1C(/C(C2=C1C=CC=C2)=C(C#N)/C#N)=C\C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC7=C(C(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC%11=C%10SC(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C%11)C%14=CC=C(CCCCCC)C=C%14)C=C6%15)C%16=CC=C(CCCCCC)C=C%16)=C%15S4
A_355,CCCCCCC(C=C1)=CC=C1C2(C(C3=C(S4)C=C(S3)/C=C(C(C5=C6C=CC=C5OC)=O)\C6=C(C#N)\C#N)=C4C7=C2C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C%12=C(C=C(S%12)/C=C(/C(C%13=C%14C(OC)=CC=C%13)=C(C#N)\C#N)C%14=O)S9)C(C=C%15)=CC=C%15CCCCCC
A_356,S=C(N(C/1=O)CC)SC1=C/C(C2=N[O]N=C23)=CC=C3C4=CC(C5(CCCCCCCC)CCCCCCCC)=C(C(C=C6C7(CCCCCCCC)CCCCCCCC)=C5C=C6C8=C7C=C(C9=CC=C(C%10=N[O]N=C%109)/C=C%11SC(N(C\%11=O)CC)=S)S8)S4
A_357,O=C(C1=CC=CC=C1C/2=C(C#N)/C#N)C2=C/C3=CC(OC4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(CCCCCC)C=C6)=C(C7=CC8=C(C9=C(OC8(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C(/C=C%12C(C%13=CC=CC=C%13C\%12=C(C#N)/C#N)=O)S9)C=C74)S3
A_358,O=C(C1=C2C(C3=O)=CC=C(C4=CC=C(S4)/C(C#N)=C/C5=CC(OCCCCCC)=C(C=C5OCCCCCC)/C=C(C6=CC=C(S6)C7=CC=C8C9=C(C(N(C8=O)CC(CC)CCCC)=O)C=CC=C79)\C#N)C2=CC=C1)N3CC(CC)CCCC
A_359,O=C(C(C=C(F)C=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCC)C=C6)C7=CC=C(CCC)C=C7)=C(S4)C8=C5C9=C(CCCCCC)C(S%10)=C(C(CCCCCC)=C9S8)C%11=C%10C(S%12)=C(C%11(C%13=CC=C(CCC)C=C%13)C%14=CC=C(CCC)C=C%14)C%15=C%12C=C(/C=C%16C(C(C=C(F)C=C%17)=C%17C\%16=C(C#N)/C#N)=O)S%15
A_360,O=C(C1=C(SC(C2=CC3=C(C4=C(C3(CCCCCC)CCCCCC)C=C(/C=C5C(C6=CC(F)=C(C=C6C\5=C([N+]#[C-])\C#N)F)=O)S4)S2)=C17)C8=CC9=C(C%10=C(C9(CCCCCC)CCCCCC)C=C(/C=C%11/C(C%12=CC(F)=C(C=C%12C%11=O)F)=C(C#N)/[N+]#[C-])S%10)S8)C%13=C(CC(CCCC)CC)SC(CC(CCCC)CC)=C%13C7=O
A_361,c1ccc2c(c1)C(=C(C#N)C#N)/C(=C/c1ccc(s1)c1c(cc(s1)c1sc3c(c1)C(c1c3cc3c(c1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc(s1)c1cc(c(s1)c1ccc(s1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)c1ccc(s1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1sc(cc1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)/C2=O
A_362,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C(O3)=CC=C3C(C=C4)=CC5=C4C(C=CC(C6=CC=C(O6)/C=C7C(C8=CSC=C8C\7=C(C#N)\C#N)=O)=C9)=C9C(CCCCCCCC)5CCCCCCCC
A_363,O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(CCCCCC)C=C6)=C(C7=C4C(C=C(C8=C9C(CCCCCCCCCCCC)=CC%10=C8SC%11=C%10C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%11SC(/C=C%15C(C%16=C(C=C(F)C(F)=C%16)C\%15=C(C#N)\C#N)=O)=C%14)C)=C9S7)S3
A_364,O=C(C(C=C(C(Br)=C1)Br)=C1C/2=C(C#N)/C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC(C4=C5C6=C(C7=C(N6CCCCCCCC)C8=C(C(CCCCCCCCCCC)=C(S8)/C=C9C(C%10=C(C=C(Br)C(Br)=C%10)C\9=C(C#N)/C#N)=O)S7)C%11=NSN=C%114)=C%12N5CCCCCCCC)=C%12S3
A_365,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)\C#N)F)C2=C/C3=CC(SCC(CC)CCCC)=C(C4=CC5=C(C6=CC7=C(C8=C(C7(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)C=C(C%11=C(SCC(CCCC)CC)C=C(/C=C%12C(C%13=CC(F)=C(C=C%13C\%12=C(C#N)\C#N)F)=O)S%11)S8)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4)S3
A_366,O=C(C1=C(C=C(F)C(F)=C1)C/2=C/C#N)C2=C/C3=C4C(OCCO4)=C(S3)C(C=C5)=CC6=C5C7=CC8=C(C(C=CC(C9=C(OCCO%10)C%10=C(/C=C%11C(C%12=C(C=C(F)C(F)=C%12)C\%11=C(C#N)\C#N)=O)S9)=C%13)=C%13C8(CCCCCCCC)CCCCCCCC)C=C7C6(CCCCCCCC)CCCCCCCC
A_367,c1ccc2c(c1)C(=O)[C](C2=C(C#N)C#N)[CH]c1cc2c(s1)c1c(s2)c2c(C1(c1ccc(cc1)SCCCCCCCC)c1ccc(cc1)SCCCCCCCC)cc1c(c2)C(c2c1sc1c2sc(c1)/C=C\1/C(=O)c2c(C1=C(C#N)C#N)cccc2)(c1ccc(cc1)SCCCCCCCC)c1ccc(cc1)SCCCCCCCC
A_368,c1cccc2c1C(=C(C#N)C#N)/C(=C/c1cc3c(s1)c1c([se]3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1[se]c1c3sc(c1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O
A_369,O=C(C(C=C(C(F)=C1)F)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7C=CC8=C6C=CC9=C8C(C%10=CC=C(CCCCCC)C=C%10)(C%11=C9SC(/C=C%12C(C(C=C(C(F)=C%13)F)=C%13C\%12=C(C#N)\C#N)=O)=C%11)C%14=CC=C(CCCCCC)C=C%14)=C7S3
A_370,O=C(/C(S/1)=C/C(C2=NSN=C32)=CC=C3C4=CC(SC5=C6C(C(C=C7)=CC=C7CCCCCC)(C(C=C8)=CC=C8CCCCCC)C(C5=C9)=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(C=C%12)CCCCCC)C%13=C%10SC%14=C%13SC(C(C%15=NSN=C%16%15)=CC=C%16/C=C(C%17=O)\S/C(N%17CCCC)=C(C#N)/C#N)=C%14)=C6S4)N(CCCC)C1=C(C#N)\C#N
A_371,c1c2c(cc(c1F)F)C(=O)/C(=C\c1cc(c(s1)c1sc3c(c1)[C@](c1c3sc(c1)c1c(cc(s1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cc(c(c3)F)F)OC[C@H](CCCC)CC)(C[C@@H](CC)CCCC)C[C@H](CC)CCCC)OC[C@H](CCCC)CC)/C2=C(C#N)C#N
A_372,c1scc2c1C(=C(C#N)C#N)/C(=C/c1cc3c(s1)c1c(C3(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)cc3c(c1)C(c1c3sc(c1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)csc3)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=O
A_373,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)/C#N)F)C2=C/C3=CC([N]4[Mg])=C(S3)C5=C4C=C(C6=C7C8=CC([N]([Mg])C9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9)=C%10C=C8C(B=O)6B=O)C(C7(B=O)B=O)=C5
A_374,O=C(C1=C(C/2=C(C#N)\C#N)C=CS1)C2=C/C3=CSC(C4=CC5=C(C(C=C6C(C7=CC=C(C=C7)CCCCCC)(C8=CC=C(C=C8)CCCCCC)C9=C(SC(C%10=C(OCCCCCCCC)C(/C=C%11C(C%12=C(C\%11=C(C#N)\C#N)C=CS%12)=O)=CS%10)=C9)C6=C%13)=C%13C5(C(C=C%14)=CC=C%14CCCCCC)C(C=C%15)=CC=C%15CCCCCC)S4)=C3OCCCCCCCC
A_375,O=C(C1=C(C=CC=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(CCCCCC)C=C6)=C(C7=C4C(C=C(C8=C9C(CCCCCCCCCCCC)=CC%10=C8SC%11=C%10C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%11SC(/C=C%15C(C%16=C(C=CC=C%16)C\%15=C(C#N)\C#N)=O)=C%14)CCCCCCCCCCCC)=C9S7)S3
A_376,S=C(N(C/1=O)CC)SC1=C\C(C2=NSN=C32)=CC=C3C4=CC(C5(C6=CC=C(C=C6)CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(C=C%11)CCCCCC)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=CC=C(C%14=NSN=C%13%14)/C=C%15SC(N(C/%15=O)CC)=S)S%10)C=C85)S4
A_377,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CCCC)CC)=C(S3)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(C=C%12)CCCCCC)C=C(C%13=C(CC(CC)CCCC)C=C(/C=C%14C(C%15=CC=CC=C%15C\%14=C(C#N)\C#N)=O)S%13)S%10)C=C85)S4
A_378,O=C(C1=CC(F)=C(F)C=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8C=C9C(C(SC%10=C%11SC(C%12=CC=C(C%13=C(F)C(F)=C(C%14=CC=C(C%15=CC%16=C(C(C(C%17=CC=C(CCCCCC)C=C%17)(C%18=CC=C(CCCCCC)C=C%18)C%19=C%20C=C%21C(C(SC%22=C%23SC(/C=C%24C(C(C=C(F)C(F)=C%25)=C%25C\%24=C(C#N)\C#N)=O)=C%22)=C%23C%21(C%26=CC=C(CCCCCC)C=C%26)C%27=CC=C(CCCCCC)C=C%27)=C%19)=C%20S%16)S%15)S%14)C%28=NSN=C%13%28)S%12)=C%10)=C%11C9(C%29=CC=C(CCCCCC)C=C%29)C%30=CC=C(CCCCCC)C=C%30)=C7)=C8S4)S3
A_379,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC(C4=C5C6=C(S4)C(OC7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C%11=C(C=C(S%11)/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)/C#N)=O)S%10)S6)=C%14C(C%15=CC=C(CCCCCC)C=C%15)(O5)C%16=CC=C(CCCCCC)C=C%16)=C%14S3
A_380,O=C(C1=CC=C(F)C=C1C/2=C(C#N)\C#N)C2=C/C3=CC(OCC(CC)CCCC)=C(C4=CC5=C(C6=CC7=C(C8=C(C7(C9=CC=C(C=C9)CCCCCC)C%10=CC=C(C=C%10)CCCCCC)C=C(C%11=C(OCC(CC)CCCC)C=C(/C=C%12C(C%13=CC=C(F)C=C%13C\%12=C(C#N)\C#N)=O)S%11)S8)C=C6C5(C%14=CC=C(C=C%14)CCCCCC)C%15=CC=C(C=C%15)CCCCCC)S4)S3
A_381,O=C(C(C=CC(C)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC4=C5C(C6=CC=C(C=C6)CCCCCC)(C7=C4C=C8C(C(C=C9)=CC=C9CCCCCC)(C%10=CC=C(C=C%10)CCCCCC)C%11=C(SC%12=C%11SC(/C=C%13C(C(C=CC(C)=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%12)C8=C7)C%15=CC=C(CCCCCC)C=C%15)=C5S3
A_382,O=C(C1=C(N(C(C1=C2C3=CC=C(S3)C#CC4=CC=C(C=C4)N5C6=C(C=CC=C6)C7=C5C=CC=C7)=O)CCCCCCCCCC)C8=CC=C(C(/C(C9=CC=C(C=C9)N%10C%11=C(C=CC=C%11)C%12=C%10C=CC=C%12)=C(C#N)\C#N)=C(C#N)\C#N)S8)N2CCCCCCCCCC
A_383,c1ccc2c(c1)C(=O)/C(=C/c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)SCCCCCC)c1ccc(cc1)SCCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C\1/C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)SCCCCCC)c1ccc(cc1)SCCCCCC)/C2=C(C#N)C#N
A_384,O=C(N(C(N(C/1=O)CC)=S)CC)C1=C\C(S2)=CC=C2C3=CC=C(C(C=C4)=C5C=C4C6=CC=C(S6)/C=C7C(N(C(N(C\7=O)CC)=S)CC)=O)C(C5(CCCCCCCC)CCCCCCCC)=C3
A_385,c1(ccc(c2c1nsn2)c1cc2c(cc1)c1c(C2(CCCCCCCCCC)CCCCCCCCCC)cc(cc1)c1ccc(c2c1nsn2)/C=C/1\SC(=C(S1)SCCCCCC)SCCCCCC)/C=C\1/SC(=C(S1)SCCCCCC)SCCCCCC
A_386,O=C(C(C=C(C(F)=C1)F)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C(C=C6)=CC=C6CCCCCC)=C(C(C=C7C8(C(C=C9)=CC=C9CCCCCC)C(C=C%10)=CC=C%10CCCCCC)=C4C=C7C%11=C8C=C(/C=C%12C(C(C=C(C(F)=C%13)F)=C%13C\%12=C(C#N)\C#N)=O)S%11)S3
A_387,CCCCCCC(C=C1)=CC=C1C2(C3=C(C4=C2C(C=C([Se]C5=C6C(C7=CC=C(C=C7)CCCCCC)(C8=C5SC(/C=C9/C(C%10=CC=CC=C%10C9=O)=C(C#N)/C#N)=C8)C%11=CC=C(C=C%11)CCCCCC)C6=C%12)=C%12[Se]4)SC(/C=C%13C(C%14=CC=CC=C%14C/%13=C(C#N)/C#N)=O)=C3)C(C=C%15)=CC=C%15CCCCCC
A_388,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)\C#N)F)C2=C\C3=CC4=C(S3)C(OCC)=C5C(N(C(CC)CCCC)C6=C7C8=NSN=C8C9=C6N(C(CC)CCCC)C%10=C9SC%11=C%10C(OCC)=C%12SC(/C=C%13C(C%14=CC(F)=C(C=C%14C/%13=C(C#N)/C#N)F)=O)=CC%12=C%11OCC)=C7SC5=C4OCC
A_389,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)/C#N)F)C2=C/C3=CC([S]4)=C(S3)C(C=C5C6(B=O)B=O)=C4C=C5C(C7(B=O)B=O)=C6C(C=C8[S]9)=C7C=C8C(S%10)=C9C=C%10/C=C(CC%11=CC(F)=C(C=C%11%12)F)/C%12=C(C#N)\C#N
A_390,O=C(/C(S/1)=C/C(C2=NSN=C32)=CC=C3C4=CC(SC5=C6C(C(C=C7)=CC=C7CCCCCC)(C(C=C8)=CC=C8CCCCCC)C(C5=C9)=CC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(C=C%12)CCCCCC)C%13=C%10SC%14=C%13SC(C(C%15=NSN=C%16%15)=CC=C%16/C=C(C%17=O)\S/C(N%17CC)=C(C#N)/C#N)=C%14)=C6S4)N(CC)C1=C(C#N)\C#N
A_391,CCN1C(/C(SC1=S)=C/C2=CC=C(C3=NSN=C23)C4=CC=C5C(C(C6=C5C=CC(C7=CC=C(C8=NSN=C78)/C=C9SC(N(C\9=O)CC)=S)=C6)(CCCCCCCC)CCCCCCCC)=C4)=O
A_392,FC1=CC(C(C2=C/C3=C4C(C(F)=C(C(OC(CC)CCCCC)=O)S4)=C(C5=CC6=C(C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C(C%10=C%11C=C(C%12=C%13C(SC(C(OC(CC)CCCCC)=O)=C%13F)=C(/C=C%14C(C%15=C(C\%14=C(C#N)\C#N)C=C([H])C(F)=C%15)=O)S%12)S%10)C(C%11(C%16=CC=C(CCCCCC)C=C%16)C%17C=CC(CCCCCC)=CC%17)=C7)S5)S3)=O)=C(C/2=C(C#N)/C#N)C=C1[H]
A_393,S=C(N(C/1=O)CC)SC1=C/C(C2=N[Se]N=C23)=CC=C3C4=CC(C5(CCCCCCCC)CCCCCCCC)=C(C(C=C6C7(CCCCCCCC)CCCCCCCC)=C5C=C6C8=C7C=C(C9=CC=C(C%10=N[Se]N=C%109)/C=C%11SC(N(C\%11=O)CC)=S)S8)S4
A_394,O=C1C(/C(C2=CC=CC=C21)=C(C#N)/C#N)=C/C3=CC(CCCCCC)=C(S3)C4=CC(CCCCCC)=C(S4)C5=CC6=C(S5)C7=C(C=C(S7)C8=C(CCCCCC)C=C(C9=C(CCCCCC)C=C(/C=C(\C(C%10=CC=CC=C%10%11)=C(C#N)\C#N)C%11=O)S9)S8)N6C(CCCCCCCC)CCCCCCCC
A_395,c1c2c(ccc1)C(=O)/C(=C\c1sc(cc1)c1ccc3c(c1)C(c1c3ccc(c1)c1sc(cc1)/C=C\1/C(=C(C#N)C#N)c3c(C1=O)cccc3)(CCCCCCCCCC)CCCCCCCCCC)/C2=C(C#N)C#N
A_396,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C4(CCCCCCCC)CCCCCCCC)=C(C3)C(C4=C5)=CC(C5=C6)=CC7=C6C8=C(C7(CCCCCCCC)CCCCCCCC)C=C(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)/C#N)=O)C8
A_397,O=C(C(C=C(C([F])=C1)[F])=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(C7=CC=C(CC(CCCCCC)CCCC)C=C7)C8=CC=C(CC(CCCCCC)CCCC)C=C8)C9=C(C=C%10C%11=C(C=C(S%11)/C=C%12C(C(C=C(C([F])=C%13)[F])=C%13C\%12=C(C#N)/C#N)=O)C(C%14=CC=C(CC(CCCCCC)CCCC)C=C%14)(C%15=CC=C(CC(CCCCCC)CCCC)C=C%15)C%10=C9)S6
A_398,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(c(c1)F)OCCCCCC)c1cc(c(cc1)OCCCCCC)F)c1c(C3(c2cc(c(cc2)OCCCCCC)F)c2ccc(c(c2)F)OCCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2
A_399,O=CC(S1)=C(OCCCCCC)C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC(OCCCCCC)=C(S3)C=O
A_400,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(C3=NSN=C43)=CC=C4C(C=C5)=CC(C(CCCC)(CCCC)C6=C7C8=C(C=C(C=C8)C9=CC=C(C%10=NSN=C9%10)/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)C(CCCC)(CCCC)C7=C%13C%14=C%15C=C(C=C%14)C%16=CC=C(C%17=NSN=C%16%17)/C=C%18C(C(C=CC=C%19)=C%19C\%18=C(C#N)\C#N)=O)=C5C6=C%13C%15(CCCC)CCCC
A_401,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(C=C3)CCCCCC)C4=CC(C(S5)=CC=C5C(C6=NSN=C76)=CC=C7/C=C(C#N)/C#N)=CC=C4C8=C2C=C(S8)C9=CC=C(C%10=NSN=C9%10)/C=C(C#N)\C#N
A_402,O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC(C5(C6=CC=C(C=C6)OCCCCCC)C7=CC=C(C=C7)OCCCCCC)=C(S4)C(C=C8C9(C(C=C%10)=CC=C%10OCCCCCC)C(C=C%11)=CC=C%11OCCCCCC)=C5C=C8C(S%12)=C9C=C%12C(C%13=NN%14CCCCCCCC)=CC=C(C%13=N%14)/C=C%15S/C(N(CC)C/%15=O)=C(C#N)\C#N)N(CC)C1=C(C#N)/C#N
A_403,[H]C1=CC2=C(C(/C(C2=O)=C/C3=C(C(OC)=C(C4=CC(SC5=C6C(C7=CC=C(C=C7)CCCCCC)(C8=C5C=C(C9=C8)C(C(C=C%10)=CC=C%10CCCCCC)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC%13=C%12SC(C%14=C(OC)C(OC)=C(/C=C%15/C(C(C=C([H])C([H])=C%16)=C%16C%15=O)=C(C#N)/C#N)S%14)=C%13)C%17=CC=C(CCCCCC)C=C%17)=C6S4)S3)OC)=C(C#N)\C#N)C=C1[H]
A_404,[H]C1=CC2=C(C(/C(C2)=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(OC6=CC7=C(OC(C8=CC=C(CCCCCC)C=C8)(C9=C7SC%10=C9SC(/C=C%11C(C%12=CC([H])=C(C=C%12C\%11=C(C#N)\C#N)[H])=O)=C%10)C%13=CC=C(CCCCCC)C=C%13)C=C6%14)C%15=CC=C(CCCCCC)C=C%15)=C%14S4)=C(C#N)\C#N)C=C1[H]
A_405,FC(C(F)=C(C1=NSN=C21)/C=C3SC(N(C\3=O)CC)=S)=C2C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(C8=CC9=C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C(C%13=C(C(F)=C(C%14=NSN=C%13%14)/C=C%15SC(N(C\%15=O)CC)=S)F)S%10)C=C85)S4
A_406,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CC)CCCC)=C(C4=CC5=C(S4)C(C(C6=CC=C(C=C6)CCCCCC)(C7=CC8=C9C(C(C=C%10)=CC=C%10CCCCCC)(C%11=CC=C(C=C%11)CCCCCC)C%12=C8SC%13=C%12SC(C%14=C(CC(CC)CCCC)C=C(/C=C%15C(C(C=CC=C%16)=C%16C\%15=C(C#N)\C#N)=O)S%14)=C%13)C(C=C%17)=CC=C%17CCCCCC)=C(C7=C9)S5)S3
A_407,O=C(/C(S/1)=C\C(C2=NN(N=C32)CCCCCCCC)=CC=C3C4=CC5=C(S4)C6=C(C(C7=CC=C(C=C7)OCCCCCC)(C8=CC=C(C=C8)OCCCCCC)O5)C=C(C(S9)=C%10C=C9C(C%11=NN%12CCCCCCCC)=CC=C(C%11=N%12)/C=C%13S/C(N(CC)C/%13=O)=C(C#N)\C#N)C(C(C(C=C%14)=CC=C%14OCCCCCC)(C(C=C%15)=CC=C%15OCCCCCC)O%10)=C6)N(CC)C1=C(C#N)/C#N
A_408,CCCCCCC(C=C1)=CC=C1C2(C(C3=C(S4)C=C(S3)/C=C(C(C5=C6C(OC)=CC=C5)=O)\C6=C(C#N)\C#N)=C4C7=C2C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C%12=C(C=C(S%12)/C=C(/C(C%13=C%14C=CC=C%13OC)=C(C#N)\C#N)C%14=O)S9)C(C=C%15)=CC=C%15CCCCCC
A_409,c1c(c2c(c(c1)c1sc(c(c1)C[C@H](CCCCCC)CCCC)c1nc3c(s1)nc(s3)c1c(cc(s1)c1ccc(c3c1nsn3)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC)C[C@H](CCCC)CCCCCC)nsn2)/C=c/1\sc(=C(C#N)C#N)n(c1=O)CC
